gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,contrast
HEXIM2,11.924631856759309,0.6386168838796027,0.6339606318321794,1.0073447022001452,0.3137691549463807,0.7844800402174902,NP_metallothionein,severe_vs_healthy
HSBP1,296.1311605581134,0.3794045501128489,0.3764816684247506,1.0077636759854152,0.31356792781469556,0.7844800402174902,NP_metallothionein,severe_vs_healthy
TEKT2,1.5156882441602242,-1.199872961463898,1.190605699015957,-1.007783653694586,0.3135583349277744,0.7844800402174902,NP_metallothionein,severe_vs_healthy
UBE2A,122.40154601200489,-0.39903249285010595,0.3960900108313426,-1.00742882157666,0.3137287467945622,0.7844800402174902,NP_metallothionein,severe_vs_healthy
MRPL30,21.693889951508687,0.32088544820099407,0.31859196564818787,1.0071988085077412,0.31383924554527143,0.784512381051611,NP_metallothionein,severe_vs_healthy
TRNP1,22.402725613839696,0.5409084396962196,0.5373048612172611,1.0067067669382233,0.3140757092890594,0.7848177123020965,NP_metallothionein,severe_vs_healthy
ZNF606,6.8749222393851985,-0.78610908399123125,0.7808720174797307,-1.00670668994953,0.3140757462972036,0.7848177123020965,NP_metallothionein,severe_vs_healthy
REM2,2.487504010100944,-0.9453056937731562,0.9400227075023716,-1.0056200623970262,0.3145983693524815,0.7859805638391265,NP_metallothionein,severe_vs_healthy
CPAMD8,46.8614999741194,-0.8009163014547611,0.7967993932513242,-1.0051668063985817,0.3148165356822213,0.7862667099943035,NP_metallothionein,severe_vs_healthy
PDXK,78.5406534277859,-0.33874495404743454,0.3370113349502981,-1.005144097296882,0.3148274689005312,0.7862667099943035,NP_metallothionein,severe_vs_healthy
CCDC86,11.654055978543072,-0.589900892424784,0.5872050469667149,-1.004590978010143,0.3150938433303816,0.7867283930695966,NP_metallothionein,severe_vs_healthy
LINC00665,7.483917427860581,-1.2349487337568836,1.229389158463346,-1.0045222257372812,0.31512696379838573,0.7867283930695966,NP_metallothionein,severe_vs_healthy
ABCG1,3.1445725103264475,-0.9741793232820808,0.9723608697025392,-1.001870142697225,0.31640631457218593,0.7870592739793085,NP_metallothionein,severe_vs_healthy
ADAMTS2,27.832822172224912,0.6218984084165243,0.620145854398392,1.0028260352072054,0.3159448047802753,0.7870592739793085,NP_metallothionein,severe_vs_healthy
ASB6,8.584981372242407,0.3779289617944407,0.3765623364397887,1.0036292141364236,0.31555736775152887,0.7870592739793085,NP_metallothionein,severe_vs_healthy
CLASRP,23.39850958354736,-0.396443406996934,0.3950879517882947,-1.003430768269455,0.3156530649264813,0.7870592739793085,NP_metallothionein,severe_vs_healthy
DCP1A,52.735765863106025,-0.34275300024275024,0.34198956927802754,-1.0022323223668324,0.3162314003447824,0.7870592739793085,NP_metallothionein,severe_vs_healthy
DDX24,530.2456599305801,-0.4876951587989201,0.4860783591397822,-1.003326211975368,0.3157034931029557,0.7870592739793085,NP_metallothionein,severe_vs_healthy
DEDD2,50.8118126570945,0.5224210891978472,0.5209358208788069,1.002851154133603,0.3159326831967549,0.7870592739793085,NP_metallothionein,severe_vs_healthy
DYNLL2,93.70241093911724,-0.5702685223902885,0.568579701933241,-1.00297024401558,0.31587521841718347,0.7870592739793085,NP_metallothionein,severe_vs_healthy
FHIT,16.947020018800107,-0.7695265246232997,0.7680719266342315,-1.0018938304325773,0.31639487266929917,0.7870592739793085,NP_metallothionein,severe_vs_healthy
LBR,29.992537832649948,-0.4813502479894994,0.4798295394457129,-1.0031692682896165,0.31577919798761045,0.7870592739793085,NP_metallothionein,severe_vs_healthy
MYO5A,16.265324493301577,-0.6119482019340047,0.6104434114420187,-1.0024650777840836,0.3161190249079611,0.7870592739793085,NP_metallothionein,severe_vs_healthy
PIK3R2,6.933191454914015,-0.8583015285647709,0.8556949649197828,-1.0030461364760193,0.31583860139290343,0.7870592739793085,NP_metallothionein,severe_vs_healthy
PRKAR1A,185.4870501364735,-0.338792459447358,0.3378705843334133,-1.0027284858661591,0.31599188184068494,0.7870592739793085,NP_metallothionein,severe_vs_healthy
R3HCC1,40.40800060736341,0.4458476361519184,0.4442785787338879,1.003531697212371,0.31560439126319395,0.7870592739793085,NP_metallothionein,severe_vs_healthy
RIPOR3,6.096227651907493,-1.137843295644997,1.1354358788207617,-1.0021202578403068,0.31628551498829965,0.7870592739793085,NP_metallothionein,severe_vs_healthy
SLC2A13,16.685969265435983,0.5043966443249787,0.5033559147098315,1.0020675819727818,0.31631095364575623,0.7870592739793085,NP_metallothionein,severe_vs_healthy
SORD,3.639910491364568,0.6915357097154731,0.6897038867685396,1.002655955667462,0.31602688771242593,0.7870592739793085,NP_metallothionein,severe_vs_healthy
TRIL,1.6414695750896346,-1.063952297175707,1.0613481810340202,-1.0024535926929743,0.3161245693503625,0.7870592739793085,NP_metallothionein,severe_vs_healthy
ZC2HC1A,24.69712912882165,0.4214660239378189,0.4200284431223952,1.0034225796823115,0.3156570141440497,0.7870592739793085,NP_metallothionein,severe_vs_healthy
ZNF691,6.079363522644507,0.770563521872721,0.7684408332343574,1.0027623319149104,0.3159755473031361,0.7870592739793085,NP_metallothionein,severe_vs_healthy
NOP16,49.89223581619284,-0.6960134374668664,0.694940355945743,-1.001544134704428,0.3165638140196911,0.7873083731172821,NP_metallothionein,severe_vs_healthy
ANTXR1,53.3806018384643,0.5743624252532671,0.5737719459218363,1.001029118512377,0.31681273102630064,0.7874292705005229,NP_metallothionein,severe_vs_healthy
BZW2,58.76998565870013,-0.4074459886240705,0.40702604277443455,-1.0010317419661243,0.3168114627365243,0.7874292705005229,NP_metallothionein,severe_vs_healthy
C6orf52,4.075960391948156,-0.8352242087938091,0.8347509251619947,-1.0005669758697453,0.3170362025232409,0.7874292705005229,NP_metallothionein,severe_vs_healthy
COL1A1,1201.997633659765,-1.7832476396382912,1.7822717293573482,-1.0005475653711318,0.3170455908333204,0.7874292705005229,NP_metallothionein,severe_vs_healthy
GADD45A,267.84482234092087,-0.4575196450959289,0.4569360653210764,-1.001277158489213,0.31669283261951453,0.7874292705005229,NP_metallothionein,severe_vs_healthy
OFD1,73.97611002735843,0.3615244867995481,0.3612847390411995,1.0006635978009613,0.3169894719362527,0.7874292705005229,NP_metallothionein,severe_vs_healthy
RPL26L1,101.59775906392878,-0.5060969975773817,0.5056872812389224,-1.0008102168151345,0.3169185692053391,0.7874292705005229,NP_metallothionein,severe_vs_healthy
SEL1L,88.91682496706522,-0.4603518207070995,0.4601243925223816,-1.0004942754359776,0.3170713666076344,0.7874292705005229,NP_metallothionein,severe_vs_healthy
GAPLINC,4.16425557992015,-1.1522694184665696,1.1522168623828335,-1.0000456130138793,0.3172884343383139,0.7875408769851169,NP_metallothionein,severe_vs_healthy
MIR3936HG,3.25899844623544,0.9695753221468358,0.96935467960899,1.0002276179632568,0.31720036663243645,0.7875408769851169,NP_metallothionein,severe_vs_healthy
ZNF174,6.034821181976562,0.49558978144654797,0.49552828860946385,1.0001240955128046,0.317250456626904,0.7875408769851169,NP_metallothionein,severe_vs_healthy
ATP2B4,59.02921764856718,0.5177579440131104,0.5178802637408397,0.9997638069331976,0.3174248249767758,0.7876040234782953,NP_metallothionein,severe_vs_healthy
DKC1,74.2586531538279,-0.407056032520571,0.4071554053792434,-0.999755933834208,0.3174286360106316,0.7876040234782953,NP_metallothionein,severe_vs_healthy
ACTR1A,25.29861202686968,-0.4465604236696335,0.44687230191069904,-0.9993020864355836,0.3176483750244813,0.7880067947923424,NP_metallothionein,severe_vs_healthy
ATAD2,17.842153588211293,-0.6580491733850494,0.6589081941818729,-0.998696296685322,0.31794183519770547,0.7883613932494573,NP_metallothionein,severe_vs_healthy
CCDC110,4.7611363287198705,-0.8881561869966965,0.8897501530200302,-0.998208524024499,0.3181782539194968,0.7883613932494573,NP_metallothionein,severe_vs_healthy
GALNT15,122.13490117699448,0.6965810443127577,0.6975497041146347,0.9986113393838988,0.3179830049046384,0.7883613932494573,NP_metallothionein,severe_vs_healthy
MINK1,10.06512136389516,0.5154297727136049,0.5164988698838021,0.9979301074357864,0.31831325138178823,0.7883613932494573,NP_metallothionein,severe_vs_healthy
SNAPIN,41.18955580292658,0.39884601402785375,0.3994812681264565,0.9984098025382214,0.3180806822047046,0.7883613932494573,NP_metallothionein,severe_vs_healthy
SNX14,30.535868285559975,0.3743621739414092,0.3749239954768035,0.9985015055259938,0.3180362347916361,0.7883613932494573,NP_metallothionein,severe_vs_healthy
ST8SIA1,5.33559079659527,-1.0103973538984108,1.0122407622940153,-0.9981788834590826,0.3181926241276987,0.7883613932494573,NP_metallothionein,severe_vs_healthy
UQCC2,118.49640095674432,-0.572097365756704,0.5731838301150765,-0.9981045097553533,0.3182286835305929,0.7883613932494573,NP_metallothionein,severe_vs_healthy
XAGE2,15.558527118530996,-2.6011387999521114,2.6068163978069765,-0.9978220185128336,0.31836567119202547,0.7883613932494573,NP_metallothionein,severe_vs_healthy
ZNF117,10.29485883769789,-0.5519960966303069,0.5530880856876583,-0.998025650731576,0.3182669205233705,0.7883613932494573,NP_metallothionein,severe_vs_healthy
SIRT1,45.43384532785732,-0.3980465789238783,0.39913090903629406,-0.9972832720095924,0.3186270310328216,0.7888662748839301,NP_metallothionein,severe_vs_healthy
ETF1,141.50137333605161,-0.37957433360419773,0.3807728945341009,-0.9968522945117466,0.3188362104720822,0.7890994996285251,NP_metallothionein,severe_vs_healthy
ZC3H3,6.304216971818817,-0.5116883265469105,0.513276567549097,-0.9969056818436688,0.3188102934940423,0.7890994996285251,NP_metallothionein,severe_vs_healthy
FAM160A2,19.86721314713979,-0.45852672295114616,0.4603180808648782,-0.9961084346059874,0.3191974621221614,0.7892906428871714,NP_metallothionein,severe_vs_healthy
HIVEP2,51.288490500491896,0.38825581957927824,0.38966594272470656,0.9963811999181448,0.3190649639907983,0.7892906428871714,NP_metallothionein,severe_vs_healthy
HLX,4.564033856780312,-1.3621115284137375,1.367311279985587,-0.9961970974364344,0.319154389428686,0.7892906428871714,NP_metallothionein,severe_vs_healthy
SIRT2,37.752328544440935,0.28259350768110614,0.2836718088971253,0.99619877202387,0.3191535759452284,0.7892906428871714,NP_metallothionein,severe_vs_healthy
UTP4,21.975559154885826,-0.4615232619370595,0.46332967429681055,-0.9961012374989956,0.3192009586672511,0.7892906428871714,NP_metallothionein,severe_vs_healthy
ZNF808,11.031000883163571,0.4871474704590165,0.48925744616732014,0.995687391730402,0.3194020580583943,0.7896456500197263,NP_metallothionein,severe_vs_healthy
NFYC,37.43084783400455,-0.34821257929787125,0.3500049374774637,-0.9948790488713952,0.31979509381905025,0.7904749608788553,NP_metallothionein,severe_vs_healthy
TMED7,116.776844421086,-0.3775491041046339,0.3798013365931665,-0.9940699721893156,0.3201888030206664,0.7913056374255792,NP_metallothionein,severe_vs_healthy
SEC61A2,10.072965997403935,-0.5181607787751963,0.5217024482725612,-0.993211322835283,0.32060698153740624,0.7919113601911891,NP_metallothionein,severe_vs_healthy
SEC61G,997.5224387230428,-0.5243122483568888,0.5278740928442821,-0.9932524733915216,0.32058693229655993,0.7919113601911891,NP_metallothionein,severe_vs_healthy
TMEM183A,65.1630795112709,-0.40522034074321794,0.4079677960658627,-0.9932655093143644,0.3205805811473301,0.7919113601911891,NP_metallothionein,severe_vs_healthy
BID,13.363945930336714,-1.2345895942378466,1.2434566765089476,-0.9928690058619528,0.3207737958667737,0.7921808424014638,NP_metallothionein,severe_vs_healthy
MPC2,175.98691793452429,-0.4281346745913121,0.4313629665558794,-0.9925160660166472,0.3209458461957498,0.7924631561221194,NP_metallothionein,severe_vs_healthy
HOXA5,30.290761941683822,0.4101234674474523,0.4134102032410109,0.9920496984162666,0.3211732824852955,0.7925969930588216,NP_metallothionein,severe_vs_healthy
IL17RE,8.64279346123058,-0.5897795902816079,0.5943832854520764,-0.9922546691955392,0.32107331019023,0.7925969930588216,NP_metallothionein,severe_vs_healthy
RNF227,10.0497541094281,-0.7429616563907997,0.7488311211850621,-0.9921618311149064,0.3211185884476574,0.7925969930588216,NP_metallothionein,severe_vs_healthy
EIF5AL1,8.902765332367037,-0.7775859766803515,0.7846249910309052,-0.991028817038691,0.32167150920089727,0.7929711090681603,NP_metallothionein,severe_vs_healthy
LINC01579,1.2105638899216145,-1.6870953091001717,1.7023542047818314,-0.9910365917746152,0.3216677129452328,0.7929711090681603,NP_metallothionein,severe_vs_healthy
MTCH2,41.45613212985995,-0.536506029050677,0.5412352554375098,-0.9912621612518387,0.32155758439537807,0.7929711090681603,NP_metallothionein,severe_vs_healthy
NKX3-2,66.09815420617183,-0.7574193041647787,0.764149585379994,-0.9911924558437488,0.32159161365611666,0.7929711090681603,NP_metallothionein,severe_vs_healthy
NR1D1,122.94583075352068,-0.642540283024095,0.647990559150554,-0.9915889575094988,0.32139807812425564,0.7929711090681603,NP_metallothionein,severe_vs_healthy
PKIG,85.80475149994629,0.35545868353967647,0.3585125458482506,0.9914818537204922,0.32145034881314566,0.7929711090681603,NP_metallothionein,severe_vs_healthy
OSCAR,4.8079684224350645,0.7360569915454178,0.7430733376991044,0.9905576666558747,0.3219016175659357,0.7933958704812414,NP_metallothionein,severe_vs_healthy
ATAD3B,10.78452045192927,-0.6496266280782648,0.6559226908126026,-0.9904012121816708,0.3219780531964457,0.7934417878230544,NP_metallothionein,severe_vs_healthy
EPHX1,28.66652543620829,-0.5477365359589051,0.553114681111314,-0.9902766183287648,0.3220389318340133,0.793449358885957,NP_metallothionein,severe_vs_healthy
SOWAHC,35.3993929665829,0.5519776184828717,0.5575082436080742,0.99007974287625,0.32213514378116426,0.793543966895237,NP_metallothionein,severe_vs_healthy
AK1,281.8748158838718,-0.6551654890858425,0.661959231215398,-0.9897369176088356,0.32230272536310123,0.7937637414667267,NP_metallothionein,severe_vs_healthy
CCDC51,11.731792938811804,0.5190367828170014,0.524574546575916,0.9894433235560866,0.3224462867007787,0.7937637414667267,NP_metallothionein,severe_vs_healthy
COPS4,51.91586024200847,-0.3424616969806209,0.34624636100215705,-0.989069447515399,0.32262916462500857,0.7937637414667267,NP_metallothionein,severe_vs_healthy
ISG15,27.346820072492807,0.8569644229806871,0.8662591257424872,0.989270297436886,0.3225309123801508,0.7937637414667267,NP_metallothionein,severe_vs_healthy
LINC01426,4.2489630303982056,0.9585486437919822,0.9690403587949876,0.989173087676088,0.32257846324585393,0.7937637414667267,NP_metallothionein,severe_vs_healthy
MAF1,99.91343822920165,-0.37344365701951626,0.3774407306537866,-0.9894100628001996,0.32246255314349864,0.7937637414667267,NP_metallothionein,severe_vs_healthy
MNAT1,75.97336276469433,0.22482854714584985,0.2272850326984344,0.9891920487529688,0.32256918793740913,0.7937637414667267,NP_metallothionein,severe_vs_healthy
ZXDA,4.4111353139668745,0.6190979907508048,0.6260638935332771,0.9888734954140876,0.32272503975446365,0.7938573289730766,NP_metallothionein,severe_vs_healthy
BAG4,31.09327948652657,-0.29206493428064034,0.29569812458867584,-0.9877131777109194,0.32329313887708083,0.7941833985001355,NP_metallothionein,severe_vs_healthy
CCDC82,65.33017216482054,-0.2776942564498127,0.2812363742034983,-0.987405193358372,0.3234440394334927,0.7941833985001355,NP_metallothionein,severe_vs_healthy
DGCR6,11.977088503592642,-0.9646745020386708,0.9766229529595652,-0.9877655436167196,0.32326748615084555,0.7941833985001355,NP_metallothionein,severe_vs_healthy
HAUS2,24.33661552872848,-0.40951653143152,0.41483257669437534,-0.9871850824609372,0.32355191347900025,0.7941833985001355,NP_metallothionein,severe_vs_healthy
IPO4,7.010173985522794,-0.7634859147580804,0.7726081444630615,-0.98819294131138,0.3230581644924173,0.7941833985001355,NP_metallothionein,severe_vs_healthy
MTMR12,27.434025005989316,-0.3738439295708971,0.3782540694277046,-0.9883407999721456,0.32298577003321055,0.7941833985001355,NP_metallothionein,severe_vs_healthy
NDUFS5,549.0599357427665,0.35327300940370265,0.3578446801595234,0.9872244272185832,0.32353262930468996,0.7941833985001355,NP_metallothionein,severe_vs_healthy
NFE2L2,156.21917721122722,-0.3992994527751773,0.40438978218785504,-0.987412319408424,0.3234405474227573,0.7941833985001355,NP_metallothionein,severe_vs_healthy
NMI,19.592601432795025,0.5069490133903264,0.5130808228965144,0.988049037826883,0.3231286325787103,0.7941833985001355,NP_metallothionein,severe_vs_healthy
PBX3,21.6160557269098,0.4356286850878221,0.4411062339125127,0.987582245718665,0.32335728493841426,0.7941833985001355,NP_metallothionein,severe_vs_healthy
PRPSAP1,78.89875717521427,-0.3880739933025358,0.3930165907727403,-0.9874239470133144,0.32343484954737484,0.7941833985001355,NP_metallothionein,severe_vs_healthy
ZSCAN26,13.642230126637749,0.44309278529415275,0.44836372857567014,0.988244046193786,0.32303314135758104,0.7941833985001355,NP_metallothionein,severe_vs_healthy
HSDL2,32.63418273859335,-0.3764419545560084,0.38148256083911825,-0.9867867976139658,0.3237471682979768,0.7943785541755505,NP_metallothionein,severe_vs_healthy
NUP155,14.762820161738674,-0.3438868679852491,0.34847657802326487,-0.9868292151396488,0.32372636991494047,0.7943785541755505,NP_metallothionein,severe_vs_healthy
