source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
AF_inner	DC	VEGFA	NRP2	0.9776708	0.01	0.84596986	0.2357988187694982	0.2997757726768777	0.011324912	0.7744906	0.13287280027971815	0.7180955307086377	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
CD16+ NK cells	AF_inner	CXCL8	SDC2	0.8723515	0.0	0.5415468	0.17069617074617807	-0.1047419034998609	0.0033872116	0.7331799	1.0	0.7182296839580652	degenerated	True	pain_ligand:CXCL8
AF_inner	AF_outer	FGF2	SDC2	0.9776053	0.0	0.9550373	0.16908816015039208	0.3039096552786924	0.024850005	0.78490406	0.21901054178615725	0.7182427655932825	degenerated	True	pain_ligand:FGF2
AF_inner	Macrophages	TNFSF9	TNFRSF9	0.28522673	0.0	0.07912404	0.7983077329230356	0.4898248575202364	0.018818125	0.5122751	0.03441832378802866	0.7182500755369154	degenerated	True	pain_ligand:TNF
NK cells	NP_mature_chondrocyte	VEGFA	ITGB1	0.9775702	0.94	0.755363	-0.13016155130749507	-0.3992335803533569	0.0034506621	0.7644442	1.0	0.718463693556771	degenerated	True	pain_ligand:VEGFA
AF_outer	Classical monocytes	ADAM17	IL6R	0.28611198	0.3	0.07914738	0.08295671239664167	0.2435886273878472	0.0038472232	0.51231194	0.7197254549906759	0.7185328898272433	degenerated	True	pain_receptor:IL6R
Classical monocytes	DC	VEGFA	ITGAV	0.5912577	0.65	0.3258069	-0.08422981045158828	0.19187772454665508	0.004891791	0.68064857	1.0	0.7187530955454077	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Tcm/Naive helper T cells	TNFSF10	TNFRSF10B	0.28256202	0.09	0.07920542	0.09638471149461217	0.2147551180563237	0.005404963	0.51240355	0.4001966798219859	0.7190983365813831	degenerated	True	pain_ligand:TNF
Small pre-B cells	DC	IL11	IL6R	0.5911197	0.0	0.34070987	0.6277105106309028	0.8191538942813303	0.022642594	0.6854899	0.005963467576966869	0.7191459245747281	degenerated	True	pain_receptor:IL6R
Plasma cells	AF_mechanical_stress	GRN	TNFRSF1A	0.5910236	0.95	0.32670823	-0.11177907306667137	-0.34802734072413744	0.0037332089	0.6809488	1.0	0.7196699882633317	degenerated	True	pain_receptor:TNFRSF1A
NP_mature_chondrocyte	AF_mechanical_stress	TNFSF10	TNFRSF11B	0.5910059	0.01	0.33037886	0.1565714951856515	-0.001510301566334471	0.01749549	0.6821613	0.7130809854003057	0.7198010957381378	degenerated	True	pain_ligand:TNF
NK cells	Classical monocytes	VEGFA	SIRPA	0.5909294	0.38	0.3454904	0.1426322008007896	0.30195217380977524	0.006699598	0.68698996	0.7460602691642224	0.7201943064909639	degenerated	True	pain_ligand:VEGFA
Fibroblasts	AF_inner	VEGFA	CD44	0.5909047	0.99	0.34488404	-0.36593307140843434	-0.8876373561396574	0.0011943862	0.6868011	1.0	0.7203909655564655	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Tem/Trm cytotoxic T cells	FGF2	CD44	0.95233285	0.34	0.54240096	0.04171654155436358	0.002013245089488802	0.005212332	0.733334	0.7019728957212813	0.7204564574466746	degenerated	True	pain_ligand:FGF2
NP_mature_chondrocyte	AF_inner	VEGFA	CD44	0.9767221	0.15	0.851354	0.010340098861841784	-0.14010663207295493	0.0029483694	0.77504414	1.0	0.7206741230197765	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Macrophages	NGF	KIDINS220	0.59070086	0.0	0.30315003	0.4997011370037153	0.49758645253481143	0.022167664	0.6727646	0.03212556117269769	0.7211122168286564	degenerated	True	pain_ligand:NGF
AF_outer	AF_mechanical_stress	CXCL8	SDC2	0.7183975	0.32	0.26291102	0.02665698585009274	-1.122119922866265	0.0016444287	0.6568999	1.0	0.7213090429498628	degenerated	True	pain_ligand:CXCL8
AF_outer	Plasma cells	CXCL8	CD79A	0.71834207	0.0	0.26288718	4.2731470428308995	0.15471671866355874	0.0019514416	0.6568897	0.06655403944225007	0.7214403494087525	degenerated	True	pain_ligand:CXCL8
Tem/Temra cytotoxic T cells	Macrophages	CXCL8	SDC2	0.7403439	0.41	0.54329723	0.012921570191624349	-0.23853428705529123	0.0033981595	0.7334954	1.0	0.72189973620013	degenerated	True	pain_ligand:CXCL8
AF_mechanical_stress	Endothelial cells	TNFSF12	TNFRSF12A	0.28401053	1.0	0.0794572	-0.34749463646042333	-0.6772184203774114	0.0020132805	0.5128	1.0	0.7222069028080256	degenerated	True	pain_ligand:TNF
NP_stressed_degenerative	AF_outer	VEGFA	CD44	0.9758183	0.16	0.84623766	0.012721298229786682	0.4630462364529777	0.0029306505	0.77451825	1.0	0.7222964696512031	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	Endothelial cells	TNFSF9	PVR	0.3462507	0.0	0.07948063	0.4510047646329327	0.4594212401873035	0.022924708	0.5128368	0.043399781821799564	0.7226305690980867	degenerated	True	pain_ligand:TNF
Memory B cells	NK cells	CXCL8	SDC2	0.59012294	0.68	0.34306318	-0.13012205690829945	-0.4378309607172084	0.0021457563	0.6862314	1.0	0.7228193024534645	degenerated	True	pain_ligand:CXCL8
AF_mechanical_stress	DC	FGF2	FGFR1	0.5901062	0.95	0.32341272	-0.18313934395464876	-0.43651482765577726	0.0102838725	0.6798465	1.0	0.7229507921270948	degenerated	True	pain_ligand:FGF2
Naive B cells	AF_mechanical_stress	TNF	SEMA4C	0.33507663	0.0	0.0794897	0.9809581728364696	0.844682080547268	0.007293977	0.512851	0.10350413227990742	0.7230541828506704	degenerated	True	pain_ligand:TNF
Endothelial cells	Plasma cells	ADAM17	IL6R	0.5900837	0.0	0.32125947	0.568566654967784	0.823359713463514	0.015615892	0.67911905	0.006714058773654977	0.7230820899837763	degenerated	True	pain_receptor:IL6R
AF_outer	CD16+ NK cells	FGF2	CD44	0.7397725	0.98	0.54403746	-0.1480029609792545	0.0571124837048943	0.0052280584	0.7336285	1.0	0.7232136115240209	degenerated	True	pain_ligand:FGF2
AF_outer	Endothelial cells	FGF2	FGFR1	0.5899893	1.0	0.3394409	-0.18290447132371593	-0.24022767951202506	0.010793536	0.6850875	1.0	0.723476494609621	degenerated	True	pain_ligand:FGF2
NP_mature_chondrocyte	Endothelial cells	SEMA3A	NRP2	0.58993244	0.0	0.32605913	0.2276575472114219	0.2552263026506989	0.026883367	0.6807328	0.1779101824700629	0.7235423812211517	degenerated	True	pain_ligand:SEMA3A; pain_receptor:NRP2
NP_stressed_degenerative	Fibroblasts	GRN	TNFRSF1A	0.7547965	0.33	0.5442003	0.07476592600383475	0.30200056098369565	0.006218434	0.7336578	0.673360931494747	0.7236737506930713	degenerated	True	pain_receptor:TNFRSF1A
AF_mechanical_stress	AF_mechanical_stress	TNFSF9	PVR	0.34628874	0.0	0.07952227	0.45110344524679075	0.4332690749306527	0.022936715	0.5129022	0.05235641036953202	0.7237600704364104	degenerated	True	pain_ligand:TNF
AF_outer	Macrophages	CXCL8	SDC3	0.29242343	0.21	0.07955166	0.33356610633763684	-0.7378712656778385	0.0034245495	0.5129484	1.0	0.7240424292385138	degenerated	True	pain_ligand:CXCL8
Fibroblasts	NP_mature_chondrocyte	VEGFA	ITGB1	0.9752735	0.75	0.74881697	-0.1324014239261487	-0.6022878159221076	0.0034207583	0.7636596	1.0	0.7243628823415453	degenerated	True	pain_ligand:VEGFA
DC	AF_mechanical_stress	TNFSF13B	CD40	0.31009632	0.0	0.07963402	0.6117170538079034	0.38174183255816974	0.006609119	0.5130776	0.16753870708534052	0.7248892540129156	degenerated	True	pain_ligand:TNF
Fibroblasts	AF_mechanical_stress	TNFSF13B	HLA-DPB1	0.30414286	0.05	0.07967694	0.3604625458639805	0.23700340752338517	0.0018875181	0.51314497	1.0	0.7250303338757017	degenerated	True	pain_ligand:TNF
Plasma cells	AF_mechanical_stress	CXCL8	SDC2	0.97471786	0.02	0.88913834	0.2506059969059028	-0.260631883841309	0.005561291	0.7788071	1.0	0.7251013502729078	degenerated	True	pain_ligand:CXCL8
Small pre-B cells	Endothelial cells	ANGPT2	TIE1	0.58946455	0.0	0.3398499	4.265405534950426	1.6540053214151977	0.13607933	0.68521744	0.00016679039118124993	0.7251873080237479	degenerated	True	pain_ligand:ANGPT2
Plasma cells	Plasma cells	CXCL8	CD79A	0.9746624	0.0	0.88905764	4.497096053886709	1.0162047576885147	0.006599577	0.7787993	0.0561168431538578	0.7253229239085267	degenerated	True	pain_ligand:CXCL8
AF_outer	Naive B cells	VEGFA	CD44	0.97458434	0.49	0.8507519	0.011455840553125887	-0.03549570775517774	0.002946284	0.7749825	1.0	0.7254706122613062	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_inner	VEGFA	NRP2	0.58933115	0.94	0.34729964	-0.14884180338595088	0.15604246071055305	0.0046492647	0.68755126	1.0	0.725714302289434	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
NP_mature_chondrocyte	Classical monocytes	VEGFA	SIRPA	0.9744501	0.01	0.84546	0.5166654984524122	0.8464286623077271	0.016394788	0.77443796	0.11458311243323929	0.7257661333438428	degenerated	True	pain_ligand:VEGFA
AF_outer	NK cells	FGF2	CD44	0.9744155	0.14	0.86454827	0.08320897350046562	0.17059269631342133	0.008308085	0.77638197	0.4438439066058661	0.7259138493091386	degenerated	True	pain_ligand:FGF2
Fibroblasts	Mast cells	VEGFB	ADRB2	0.5891685	0.15	0.30650312	0.27453763898172584	0.5872080532399414	0.011876091	0.67397434	0.3966030130874488	0.7263073978021066	degenerated	True	pain_ligand:VEGFB
Macrophages	Macrophages	TNFSF13B	TFRC	0.8578664	0.0	0.54516023	0.955996414319224	1.0521613942543904	0.0184865	0.73382986	0.005963467576966869	0.7263732477793592	degenerated	True	pain_ligand:TNF
Macrophages	AF_inner	TNF	TNFRSF1A	0.87186754	0.0	0.5453382	2.2629262600101128	1.1322346411391964	0.013504076	0.73386174	0.00984171301318717	0.7266371043753261	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Tem/Effector helper T cells	NP_stressed_degenerative	ADAM10	IL6R	0.6163803	0.0	0.261536	0.5312303909385307	1.2215344891189217	0.0048787817	0.6563088	0.14093129736477528	0.7267029742791276	degenerated	True	pain_receptor:IL6R
Classical monocytes	Macrophages	VEGFA	SIRPA	0.73850834	0.2	0.5453462	0.3125533140796318	0.6150501357009186	0.010575114	0.73386323	0.47735518276422845	0.7267029742791276	degenerated	True	pain_ligand:VEGFA
DC	AF_inner	TNFSF13B	TFRC	0.5890596	0.0	0.32436773	0.6565249123548097	0.4792391881465624	0.010999378	0.6801673	0.03715556620178009	0.7267029742791276	degenerated	True	pain_ligand:TNF
Naive B cells	AF_outer	VEGFA	ITGB1	1.0071285	0.66	0.54541606	-0.10485395939935666	0.004517128544956783	0.002491579	0.7338757	1.0	0.7268349345093246	degenerated	True	pain_ligand:VEGFA
Tem/Temra cytotoxic T cells	NP_notochordal	TNF	TNFRSF1A	0.589018	0.0	0.32351628	1.2020108448736408	0.9967330493964889	0.008011154	0.67988133	0.08583719511843395	0.7269008163679829	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Macrophages	Endothelial cells	VEGFA	ITGB3	0.6643017	0.0	0.26144993	1.0241093856145138	0.49418065079872026	0.0347205	0.65627164	0.033074759318269926	0.7270986943614117	degenerated	True	pain_ligand:VEGFA
Naive B cells	NP_mature_chondrocyte	VEGFA	SIRPA	0.28493288	0.98	0.07978508	-0.2875925876176894	-0.5554023919219981	0.0015471571	0.5133144	1.0	0.7272874315319505	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Endothelial cells	VEGFA	ITGAV	0.85889894	0.0	0.54570067	0.17391680560059916	0.15983722688341817	0.008193362	0.7339267	0.3183642777389754	0.727428640345283	degenerated	True	pain_ligand:VEGFA
Fibroblasts	Classical monocytes	VEGFA	SIRPA	0.5886327	0.41	0.34249637	0.14039232818213596	0.09889793824102455	0.0066415383	0.68605334	0.7928641345479516	0.7275604797868351	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Endothelial cells	VEGFA	ITGAV	0.3051937	1.0	0.07979841	-0.36609102852634656	-0.7915579732191729	0.0011981243	0.5133352	1.0	0.7275694985489197	degenerated	True	pain_ligand:VEGFA
Tem/Effector helper T cells	AF_outer	TNF	TRADD	0.29239497	0.0	0.07982394	0.6582979618407271	0.6131372193880633	0.005689124	0.51337516	0.1767462934769186	0.7284154481556	degenerated	True	pain_ligand:TNF
DC	AF_inner	ADAM10	IL6R	0.58838713	0.0	0.26886627	0.5469153494640264	0.36324472210454184	0.0050155227	0.65941966	0.37689519865946314	0.7284188683805535	degenerated	True	pain_receptor:IL6R
Fibroblasts	AF_inner	FGF2	FGFRL1	0.5883726	0.48	0.2886741	0.001386056119086293	-0.19168287706499426	0.015703531	0.667356	1.0	0.7284848459171175	degenerated	True	pain_ligand:FGF2
DC	Mast cells	TNFSF13B	TFRC	0.84177214	0.0	0.5460718	0.9530379094335986	1.3618960303550045	0.01851741	0.733993	0.005963467576966869	0.7284848459171175	degenerated	True	pain_ligand:TNF
Fibroblasts	NK cells	PDGFA	PDGFRB	0.82492185	0.0	0.5461225	1.3508632180580795	1.2498031459636154	0.047473505	0.7340021	0.003677754373302079	0.7285508274375649	degenerated	True	pain_ligand:PDGFA
AF_inner	AF_inner	FGF2	FGFR1	0.9732516	0.0	0.94675106	0.24279058859509453	0.32885911180464866	0.030104779	0.78416747	0.11733724784389649	0.7286490116179118	degenerated	True	pain_ligand:FGF2
NP_stressed_degenerative	NP_mature_chondrocyte	TNFSF13B	HLA-DPB1	0.2842611	0.0	0.079847835	0.3997142020008461	0.6873725043873726	0.0018915664	0.5134126	0.31037629734347866	0.7288383442178787	degenerated	True	pain_ligand:TNF
NK cells	DC	VEGFA	NRP2	0.5881235	0.85	0.34251592	-0.144111167513175	-0.28919744630126987	0.0045852256	0.6860595	1.0	0.7292777229226809	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Plasma cells	Macrophages	VEGFA	CD44	1.2385466	0.04	0.6491221	0.2733892143764315	0.04419598327258911	0.0022480092	0.7505246	1.0	0.7294627230001661	degenerated	True	pain_ligand:VEGFA
NP_stressed_degenerative	Memory B cells	VEGFA	ITGB1	0.58806634	1.0	0.3419531	-0.4981667766530243	-0.06662490503300855	0.001562116	0.68588233	1.0	0.7295420733812914	degenerated	True	pain_ligand:VEGFA
Endothelial cells	NP_notochordal	GRN	TNFRSF1A	0.58798206	1.0	0.32261303	-0.14144572296099173	-0.10986337329606577	0.003686414	0.679577	1.0	0.7299388233720369	degenerated	True	pain_receptor:TNFRSF1A
AF_inner	AF_mechanical_stress	VEGFA	SIRPA	0.75408614	0.0	0.26056367	0.15415773043167208	0.1260384397010083	0.005052736	0.6558886	0.38527578814568436	0.7301372522975662	degenerated	True	pain_ligand:VEGFA
Plasma cells	AF_outer	PTGS2	CAV1	0.966761	0.67	0.54701626	-0.038155742041901336	-0.10563057670826981	0.0032751514	0.7341617	1.0	0.7303357171808773	degenerated	True	pain_ligand:PTGS2
AF_outer	AF_mechanical_stress	ANGPT1	ITGA5	0.33166587	0.0	0.07996124	0.13297352146339364	0.1601628679203293	0.007532734	0.51358986	0.3175964686546551	0.7303885511751853	degenerated	True	pain_ligand:ANGPT1
Tem/Trm cytotoxic T cells	Endothelial cells	TNF	VSIR	0.28367734	0.0	0.07999384	0.4516135778094035	0.3390182445541029	0.0015968718	0.51364076	0.7189390077422979	0.7306703058717796	degenerated	True	pain_ligand:TNF
Naive B cells	Plasma cells	VEGFA	CD44	0.58744514	1.0	0.2748279	-0.36831521658689803	-0.6116929792634224	0.00095177104	0.661878	1.0	0.7316598053652711	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	DC	VEGFA	NRP2	0.9716442	0.01	0.8381811	0.22992213013844753	0.25527904219668196	0.011220644	0.7736818	0.1777933380885029	0.7323501846526431	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
DC	Macrophages	PDGFC	FLT1	0.5871191	0.0	0.27282733	0.5657905375860336	0.6194652690155278	0.019414896	0.6610599	0.01206484357911715	0.7325876396391497	degenerated	True	pain_receptor:FLT1
Endothelial cells	NP_notochordal	ADAM17	IL6R	0.5870735	0.0	0.31869504	0.5641338980902355	0.8779999562018193	0.015491238	0.6782452	0.006967750741645059	0.7326538686605247	degenerated	True	pain_receptor:IL6R
Mast cells	NP_mature_chondrocyte	VEGFA	ITGAV	0.58704585	0.8	0.34459054	-0.06295742275593863	0.24527325666422273	0.0051738163	0.68670946	1.0	0.732852789303685	degenerated	True	pain_ligand:VEGFA
Mast cells	AF_outer	VEGFA	ITGAV	0.58703077	0.79	0.34457272	-0.06297815639177096	0.3938774999117993	0.0051735486	0.6867039	1.0	0.7330517459491502	degenerated	True	pain_ligand:VEGFA
Endothelial cells	AF_mechanical_stress	GRN	TNFRSF1A	0.7406801	0.24	0.5486066	0.04496472261997997	-0.061650803390900344	0.006268783	0.73444486	0.9081882088767692	0.7335162579866643	degenerated	True	pain_receptor:TNFRSF1A
AF_mechanical_stress	AF_inner	VEGFA	NRP2	0.97102165	0.0	0.79459196	0.22340647829883895	0.1582107027478219	0.010637121	0.7689721	0.32117632538479673	0.7335356621048026	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Fibroblasts	CD16+ NK cells	VEGFB	ADRB2	0.586745	0.16	0.3026706	0.2702177239669404	0.4796794634510291	0.011727593	0.6725904	0.4130290097656548	0.7339807563691122	degenerated	True	pain_ligand:VEGFB
Fibroblasts	DC	FGF2	CD44	1.1009763	0.21	0.64602447	0.18818622648649394	-0.1235899239156803	0.006208127	0.75007653	1.0	0.7342027931745313	degenerated	True	pain_ligand:FGF2
AF_outer	NP_mature_chondrocyte	PTGS2	CAV1	0.8128834	1.0	0.5491104	-0.18619220776007778	-0.8718292189496197	0.0032876898	0.7345344	1.0	0.7345120016933521	degenerated	True	pain_ligand:PTGS2
Macrophages	Plasma cells	VEGFA	CD44	0.97045183	0.53	0.9278685	0.005216720663838159	-0.0049800884572684945	0.0032133507	0.78245777	1.0	0.7345735792678743	degenerated	True	pain_ligand:VEGFA
Plasma cells	Tem/Effector helper T cells	VEGFA	ITGB1	0.5863922	1.0	0.2606098	-0.504404249581707	-0.7052861954763425	0.0011905221	0.6559086	1.0	0.7352426461330703	degenerated	True	pain_ligand:VEGFA
Endothelial cells	Macrophages	TNFSF10	TNFRSF10B	0.586357	0.0	0.3371282	0.6208925478280491	0.7479496625346791	0.023005564	0.6843496	0.005963467576966869	0.7355086461363991	degenerated	True	pain_ligand:TNF
NP_stressed_degenerative	Naive B cells	VEGFA	CD44	0.9697968	0.52	0.83840644	0.006786980393532024	0.5540898528000191	0.0029035297	0.77370536	1.0	0.7359085981525689	degenerated	True	pain_ligand:VEGFA
NK cells	AF_outer	PDGFA	PDGFRB	0.6443491	0.0	0.25941393	1.016598231166451	1.1647031916251458	0.022550413	0.6553893	0.005963467576966869	0.7361070653250804	degenerated	True	pain_ligand:PDGFA
AF_mechanical_stress	NP_stressed_degenerative	GRN	TNFRSF1A	0.7431412	0.04	0.54989076	0.043477195113222795	0.46687374010986216	0.0062834565	0.7346728	0.5932623977435306	0.7364395204313692	degenerated	True	pain_receptor:TNFRSF1A
AF_outer	AF_inner	PIGF	FLT1	0.28429776	0.0	0.080385186	0.1602985192795622	0.2684391098891403	0.012721577	0.51425034	0.23583078175090377	0.7368634556405629	degenerated	True	pain_receptor:FLT1
AF_inner	Fibroblasts	FGF2	FGFR1	0.9692441	0.02	0.93912387	0.2383238593048838	0.13660888966313756	0.029862246	0.7834822	0.364131414932279	0.7368732746657997	degenerated	True	pain_ligand:FGF2
Tem/Temra cytotoxic T cells	AF_mechanical_stress	TNF	TNFRSF1A	0.741716	0.0	0.5501426	1.3884212904546125	1.0449456193016542	0.013623046	0.7347175	0.009528897673098587	0.7369054623690822	degenerated	True	pain_ligand:TNF; pain_receptor:TNFRSF1A
Fibroblasts	Plasma cells	IL11	IL6R	0.5858339	0.0	0.31484893	0.6055912828165665	0.6952135381340818	0.02092395	0.676919	0.006337001371573186	0.7369054623690822	degenerated	True	pain_receptor:IL6R
Fibroblasts	DC	VEGFA	NRP2	0.5858268	0.75	0.33954766	-0.14635104013182862	-0.49225168187002055	0.00454549	0.6851214	1.0	0.73697195136453	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Macrophages	Plasma cells	PTGS2	CAV1	0.8339747	0.91	0.5503715	-0.188889103159252	-0.3561645130220641	0.0032952407	0.734758	1.0	0.737038444359273	degenerated	True	pain_ligand:PTGS2
AF_inner	Endothelial cells	VEGFA	ITGAV	0.8649255	0.0	0.5507716	0.17979349423164984	0.20433395736361393	0.008269498	0.7348288	0.24613841727887625	0.7375711638918341	degenerated	True	pain_ligand:VEGFA
Fibroblasts	AF_mechanical_stress	VEGFB	ADRB2	0.7438251	0.04	0.5510781	0.5502154806587668	0.41790686318913894	0.02135265	0.734883	0.19940486760830795	0.7378375146017091	degenerated	True	pain_ligand:VEGFB
AF_mechanical_stress	NP_mature_chondrocyte	VEGFA	ITGAV	0.9687364	0.0	0.7883938	0.3092908589288512	0.24744149870149157	0.01183725	0.7682758	0.18814575500576042	0.7379125039146954	degenerated	True	pain_ligand:VEGFA
AF_mechanical_stress	AF_outer	VEGFA	ITGAV	0.96872133	0.0	0.78835297	0.3092701252930189	0.39604574194906816	0.011836638	0.76827115	0.06870397399765092	0.7380609679008874	degenerated	True	pain_ligand:VEGFA
Fibroblasts	NP_mature_chondrocyte	PDGFC	FLT1	0.33399177	0.2	0.08046209	0.17659867376411673	0.09633169746836479	0.0057258303	0.5143697	0.47735518276422845	0.7384100082749337	degenerated	True	pain_receptor:FLT1
AF_mechanical_stress	Macrophages	GRN	TNFRSF1A	0.585405	0.97	0.30009824	-0.14908377311824236	-0.38352673350566413	0.0034291435	0.6716499	1.0	0.7385039879558255	degenerated	True	pain_receptor:TNFRSF1A
AF_mechanical_stress	Fibroblasts	VEGFA	EGFR	0.77349937	0.0	0.258869	0.2913148438416032	0.2186403836015297	0.018642973	0.65515184	0.2244210393250428	0.7389705893867331	degenerated	True	pain_ligand:VEGFA
NK cells	CD16+ NK cells	ANGPT2	ITGA5_ITGB1	0.5852209	0.0	0.3329668	1.984649428121823	1.17623218378305	0.019095546	0.6830065	0.005963467576966869	0.7393707501134305	degenerated	True	pain_ligand:ANGPT2
Plasma cells	DC	VEGFA	CD44	1.0756285	0.34	0.55206585	0.11285337484350566	-0.23622658844854216	0.0019118885	0.7350574	1.0	0.7396375338640241	degenerated	True	pain_ligand:VEGFA
Naive B cells	Classical monocytes	TNF	VSIR	0.79296917	0.0	0.55216986	1.3854409754305095	1.6011961152329688	0.011022655	0.7350758	0.02457246805107424	0.7399712620270508	degenerated	True	pain_ligand:TNF
